turn_id,meeting_id,speaker_id,next_speaker_id,utterance_text,pause_duration_ms,speech_duration_ms,num_words,last_token,ends_with_punctuation,has_question_word,syntactic_completeness_score,is_backchannel,is_interruption,label_end_of_turn,source_corpus,label_source
ami_000156,EN2001a,A,D,"Yeah , you're able to do that in Java , yeah ?",500,1320,9,yeah,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000157,EN2001a,A,D,"Yeah , you're able to do that in Java , yeah ? Yeah .",310,3369,10,yeah,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000158,EN2001a,D,E,"Well , I'm half-way through . It's not working yet , but it will do .",2219,3190,12,do,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000159,EN2001a,E,D,So you're doing that on a on a per word level .,690,1980,11,level,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000160,EN2001a,E,D,So you're doing that on a on a per word level . Okay . Okay .,869,7150,13,okay,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000161,EN2001a,D,A,It would be useful to know how everyone's gonna store their things though .,1470,4609,13,though,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000162,EN2001a,A,E,", it gives a time stamp and inside each one there's uh the actual like utterance segments .",329,5030,16,segments,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000163,EN2001a,A,A,actual like utterance segments . And the list of them that occurred . And they're all numbered .,1480,5319,15,numbered,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_000164,EN2001a,E,A,"Good . Yeah , I haven't looked at this stuff much at all .",280,2789,11,all,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000165,EN2001a,A,E,that's like same format I'd want to um put it back out in so it'd be equivalent .,2599,5730,17,equivalent,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000166,EN2001a,E,A,who's sort of doing the the the central coordination of of of the browser application now ? Like,250,8039,17,like,0,1,0.22,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000167,EN2001a,A,E,"Well , like the integration . What do you mean , integration ?",210,2630,9,integration,1,1,0.92,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000168,EN2001a,E,A,"like the loading and , yeah , integration and and like handling the data loading and stuff .",1590,4049,15,stuff,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000169,EN2001a,A,E,I don't know . I don't think anyone's been allocated to do that yet .,429,2230,13,yet,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000170,EN2001a,E,A,"over the display , just because I've started with a bit and found it found it doable .",1099,5880,16,doable,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000171,EN2001a,E,D,Any volunteers ?,2440,880,2,volunteers,1,1,0.92,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000172,EN2001a,D,C,It's the most boring task .,369,1400,5,task,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000173,EN2001a,A,E,"Yeah , it c could be difficult , yeah .",440,1700,7,yeah,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000174,EN2001a,E,E,It's also a complicated one . Yeah .,2150,3619,6,yeah,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_000175,EN2001a,E,A,very closely and just make sure that they're always f understand what the other one is doing .,380,4019,17,doing,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000176,EN2001a,A,D,Yeah . Well I guess the important thing is to get the crucial m modules built .,579,6110,15,built,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000177,EN2001a,D,E,Or at least um simple versions of them .,240,2980,8,them,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000178,EN2001a,E,A,"Yeah , or or ready-made versions of them for that matter and",299,2869,11,and,0,0,0.18,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000179,EN2001a,A,E,", and then Yeah , and then we'll maybe have to prioritize somebody into just integrating it .",2909,7900,15,it,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000180,EN2001a,E,D,"create , but it would be nice to have some basic system which just displays some stuff .",929,4070,16,stuff,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000181,EN2001a,D,D,"So maybe we should try doing something really simple , like just displaying a whole meeting .",1250,4619,15,meeting,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_000182,EN2001a,D,E,a whole meeting . And like just being able to scroll through it or something like that .,900,5170,16,that,1,0,0.45,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000183,EN2001a,E,E,sort of go from their system and and adapt that piece for piece and see how we could,1920,3909,18,could,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_000184,EN2001a,E,E,that piece for piece and see how we could how we could arran like adapt it to our,1279,5810,18,our,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_000185,EN2001a,E,D,like just sit with me and like play for three hours with NITE X_M_L_ at some point ?,1440,4369,19,point,1,1,0.92,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000186,EN2001a,D,E,Are you free after this ?,2309,1230,5,this,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000187,EN2001a,D,E,How about Friday then . 'Cause I'm off all Friday .,2019,2299,9,friday,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000188,EN2001a,E,D,You have nothing no free time on Wednesday .,530,1960,8,wednesday,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000189,EN2001a,D,E,Uh Wednesday I've got a nine 'til twelve .,2559,2650,8,twelve,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000190,EN2001a,D,D,the afternoon . I've got nothing in the afternoon . So Okay . So you ha yeah .,2809,6140,14,yeah,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_000191,EN2001a,D,E,"Where about , just in Appleton Tower ?",989,1440,6,tower,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000192,EN2001a,D,E,Uh I'll be in um the Appleton Tower anyway .,260,3300,9,anyway,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000193,EN2001a,E,D,", I don't know . I'm not biased . Okay . What time do you wanna do ?",519,5690,13,do,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000194,EN2001a,E,A,to a vast degree without actually having their supplying framework working . So it's not that crucial .,299,6289,16,crucial,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000195,EN2001a,C,A,just got the notes . I have to still have uh to order everything by the time and,209,6990,17,and,0,0,0.1,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000196,EN2001a,A,C,"Yeah . So you you said you did it in Python , yeah ?",449,3200,11,yeah,1,1,0.92,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000197,EN2001a,A,C,separate file ? So did did you have to combine them all and and then re-order them ?,240,4000,16,them,1,1,0.92,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000198,EN2001a,C,A,I was uh thought . That you just combine them and then order the time stamps accordingly .,230,5670,16,accordingly,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000199,EN2001a,A,C,"um well , I was going to do . So yeah , we may as well collaborate .",250,4699,14,collaborate,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000200,EN2001a,C,A,was that there are quite a lot of things without without s time stamps in the beginning .,240,6039,17,beginning,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000201,EN2001a,A,C,In the word files ?,699,670,4,files,1,1,0.92,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000202,EN2001a,C,B,"files . Yeah , that's just an I_D_ or something . I don't know . Just numbers .",289,3920,14,numbers,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000203,EN2001a,B,C,"Yes , but that's Yeah , everything that's a word has a sti time stamp .",1010,6889,13,stamp,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000204,EN2001a,C,A,? F maybe the file number or something that is in the beginning . What is that ?,1500,4239,15,that,1,1,0.57,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000205,EN2001a,A,C,I'm not sure I what you mean .,380,1619,7,mean,1,0,0.53,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000206,EN2001a,C,C,a lot of numbers in the beginning where n there is no time stamp for the numbers .,1460,4340,17,numbers,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_000207,EN2001a,C,C,lot of numbers in the beginning where n there is no time stamp for the numbers . It's,1900,6000,17,it's,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_000208,EN2001a,E,C,But number within the X_M_L_ context .,210,1950,8,context,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000209,EN2001a,C,E,"there i are numbers in the um the W_ tag , but there are no time stamps .",710,5579,16,stamps,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000210,EN2001a,E,B,"? There's the number task , isn't there . That's part of the whole thing . Hmm ?",430,3279,13,hmm,1,1,0.92,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000211,EN2001a,B,C,"That's at the end . That's at the end , I think , her time .",230,4030,12,time,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000212,EN2001a,B,E,"Yeah , maybe .",549,960,2,maybe,1,0,0.45,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000213,EN2001a,B,E,Yeah . I'm sure .,319,3130,3,sure,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000214,EN2001a,B,E,"Ah it's just to test the system , I think .",279,1990,9,think,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000215,EN2001a,E,B,"I think it's also something that they they said the numbers in order , right ?",1320,3030,14,right,1,1,0.92,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000216,EN2001a,E,C,it . They must have been pissed off saying like numbers at the end of every meeting .,1250,5779,16,meeting,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000217,EN2001a,C,A,Is it everything ordered are the time stamps global or uh are they local at any point ?,530,6269,17,point,1,1,0.92,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000218,EN2001a,A,C,Mm I thought they were local to th a particular meeting .,700,2839,11,meeting,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000219,EN2001a,D,E,Yeah . I'm just building a dictionary .,360,2139,6,dictionary,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000220,EN2001a,D,E,information density is up and running . Just something to get give me something to work with .,519,4299,16,with,1,0,0.45,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000221,EN2001a,D,E,"with . So it's only gonna use quite small documents , you see , to start with .",659,5600,14,with,1,0,0.45,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000222,EN2001a,C,E,", it's Rainbow . It's um I think it's just the dictionary in the first place . But",599,5329,15,but,0,0,0.1,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000223,EN2001a,C,D,to bin it up and so I will only have counts for each each bin or something .,300,6449,17,something,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000224,EN2001a,D,C,Why does it need to be classified into like different segments ?,369,3329,11,segments,1,1,0.92,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000225,EN2001a,C,D,Maybe we could,1040,1239,3,could,0,0,0.45,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000226,EN2001a,D,C,"that we don't care about ? Like , I don't know , copies of Shakespeare or something .",219,5840,14,something,1,1,0.92,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000227,EN2001a,D,C,"is the um frequency statistics , I don't see how that would be changed by the classification .",2700,4619,16,classification,1,1,0.92,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000228,EN2001a,C,D,"frequencies , maybe we should just calculate them by using Perl or something . I don't know .",1100,6960,15,know,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000229,EN2001a,D,C,Well there maybe another tool available ?,1260,1839,6,available,1,1,0.92,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000230,EN2001a,C,E,"Yeah , it's quite easy to just count and s or sort them by um frequency .",599,5179,15,frequency,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000231,EN2001a,E,C,W using which tool are you talking about ?,409,1620,8,about,1,1,0.65,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000232,EN2001a,C,E,to just count and s or sort them by um frequency . Just using a Perl script .,690,8559,16,script,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000233,EN2001a,E,C,when you didn't expect them . So generally dictionaries can grow bigger then you think they do .,799,5920,16,do,1,1,0.92,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000234,EN2001a,E,D,"it's probably something with a dot in between , which is usually not something you wanna have and",920,3899,17,and,0,0,0.1,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000235,EN2001a,D,E,"Yeah , I it would be useful for me as well .",490,2629,10,well,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000236,EN2001a,E,D,who needs it with frequencies ? Am I the only one who needs it with frequencies ? Or,809,5429,16,or,0,1,0.3,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000237,EN2001a,D,E,It uh I think that'd be useful for me as well . Yeah .,350,3849,12,yeah,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000238,EN2001a,D,D,the ICSI corpus off the DICE machines . 'Cause I hate working on DICE . It's awful .,1720,4759,15,awful,1,0,0.88,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_000239,EN2001a,D,E,I hate working on DICE . It's awful . Like so I can use my home machine .,829,5490,15,machine,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000240,EN2001a,D,E,"Yeah . The right-hand corner , far right . Yeah .",690,5259,7,yeah,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000241,EN2001a,E,D,the local temp directory and burn it from there . But you can burn it from there .,500,2690,16,there,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000242,EN2001a,D,E,How big is it without um,1750,2110,6,um,0,1,0.57,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000243,EN2001a,E,D,Uh we looked that up and I for we looked that up and I forgot .,599,3389,15,forgot,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000244,EN2001a,D,E,um going over S_C_P_ one night and just leave it going all night if I had to .,2210,4340,19,to,1,0,0.45,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000245,EN2001a,E,D,able to get it at I don't think it was I don't think it was a gigabyte .,1230,4180,17,gigabyte,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000246,EN2001a,E,D,get it at I don't think it was I don't think it was a gigabyte . Hmm .,460,6439,16,hmm,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000247,EN2001a,E,D,"the way how they access the hard disk , how they mount it , which is unfortunate .",1920,4450,15,unfortunate,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000248,EN2001a,D,E,"I'll see if I can S_C_P_ it , I suppose .",1589,2289,11,suppose,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000249,EN2001a,E,D,Hmm . What operating system do you have ?,269,2059,7,have,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000250,EN2001a,E,D,What operating system do you have ? Okay . Wh what connection do you have at home ?,619,5579,15,home,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000251,EN2001a,D,E,I've got a Linux box and a Windows box . So Broad-band .,769,5070,11,broad-band,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000252,EN2001a,D,E,Put it on to C_D_ . I can if I get down I can put to C_D_ .,410,3779,18,d,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000253,EN2001a,D,E,on to C_D_ . I can if I get down I can put to C_D_ . Yeah .,1480,5550,17,yeah,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000254,EN2001a,D,E,I'm not sure if there's enough space . Is how much do we get ?,440,3730,13,get,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_000255,EN2001a,E,D,"computer , compress it there and then sort of copy it into the into the gateway machine .",920,6680,16,machine,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
